SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
6028,03/16/2020,Western Australia,Australia,2020-03-16T14:38:46,28,1,0
6029,03/16/2020,,Sri Lanka,2020-03-16T15:53:45,28,0,1
6030,03/16/2020,,Bosnia and Herzegovina,2020-03-16T21:13:17,25,0,0
6031,03/16/2020,Indiana,US,2020-03-16T22:33:03,25,1,0
6032,03/16/2020,,Senegal,2020-03-16T01:13:13,24,0,2
6033,03/16/2020,,Moldova,2020-03-16T00:22:11,23,0,0
6034,03/16/2020,Iowa,US,2020-03-16T23:53:03,23,0,0
6035,03/16/2020,,Oman,2020-03-16T00:22:11,22,0,9
6036,03/16/2020,Arkansas,US,2020-03-16T17:13:23,22,0,0
6037,03/16/2020,District of Columbia,US,2020-03-16T23:53:03,22,0,0
6038,03/16/2020,,Afghanistan,2020-03-16T14:38:45,21,0,1
6039,03/16/2020,Kentucky,US,2020-03-16T18:33:03,21,1,1
6040,03/16/2020,Rhode Island,US,2020-03-16T18:14:12,21,0,0
6041,03/16/2020,,Tunisia,2020-03-16T01:13:13,20,0,0
6042,03/16/2020,Grand Princess,US,2020-03-16T17:13:23,20,0,0
6043,03/16/2020,Qinghai,Mainland China,2020-03-11T02:18:14,18,0,18
6044,03/16/2020,Faroe Islands,Denmark,2020-03-16T14:38:45,18,0,0
6045,03/16/2020,,North Macedonia,2020-03-16T14:38:45,18,0,1
6046,03/16/2020,,Turkey,2020-03-16T01:13:13,18,0,0
6047,03/16/2020,Arizona,US,2020-03-16T17:13:23,18,0,1
6048,03/16/2020,Nebraska,US,2020-03-16T17:13:23,18,0,0
6049,03/16/2020,,Jordan,2020-03-16T15:13:35,17,0,1
6050,03/16/2020,,Lithuania,2020-03-16T14:38:45,17,0,1
6051,03/16/2020,Maine,US,2020-03-16T18:14:12,17,0,0
6052,03/16/2020,New Hampshire,US,2020-03-16T22:33:03,17,0,0
6053,03/16/2020,New Mexico,US,2020-03-16T02:53:12,17,0,0
6054,03/16/2020,,Venezuela,2020-03-16T00:53:03,17,0,0
6055,03/16/2020,,Azerbaijan,2020-03-16T14:38:45,15,1,6
6056,03/16/2020,,Burkina Faso,2020-03-16T14:38:45,15,0,0
6057,03/16/2020,,Martinique,2020-03-16T14:38:45,15,1,0
6058,03/16/2020,,Maldives,2020-03-15T18:20:18,13,0,0
6059,03/16/2020,Mississippi,US,2020-03-16T22:33:03,13,0,0
6060,03/16/2020,Vermont,US,2020-03-16T17:13:23,12,0,0
6061,03/16/2020,,Bolivia,2020-03-16T14:38:45,11,0,0
6062,03/16/2020,Macau,Macau,2020-03-16T00:22:10,11,0,10
6063,03/16/2020,,Dominican Republic,2020-03-14T20:53:02,11,0,0
6064,03/16/2020,,French Guiana,2020-03-16T14:38:46,11,0,0
6065,03/16/2020,Kansas,US,2020-03-16T17:13:23,11,1,0
6066,03/16/2020,,Jamaica,2020-03-16T01:53:03,10,0,2
6067,03/16/2020,,Kazakhstan,2020-03-16T14:38:45,10,0,0
6068,03/16/2020,Oklahoma,US,2020-03-16T18:14:12,10,0,0
6069,03/16/2020,South Dakota,US,2020-03-16T20:13:20,10,1,0
6070,03/16/2020,,Reunion,2020-03-16T14:38:45,9,0,0
6071,03/16/2020,,Bangladesh,2020-03-16T14:38:45,8,0,2
6072,03/16/2020,,New Zealand,2020-03-15T18:20:18,8,0,0
6073,03/16/2020,,Paraguay,2020-03-16T14:38:45,8,0,0
6074,03/16/2020,Delaware,US,2020-03-16T20:13:20,8,0,0
6075,03/16/2020,,Uruguay,2020-03-16T14:38:45,8,0,0
6076,03/16/2020,Tasmania,Australia,2020-03-16T14:38:46,7,0,0
6077,03/16/2020,,Cambodia,2020-03-14T12:53:07,7,0,1
6078,03/16/2020,Manitoba,Canada,2020-03-16T02:53:12,7,0,0
6079,03/16/2020,Saskatchewan,Canada,2020-03-16T20:13:20,7,0,0
6080,03/16/2020,,Monaco,2020-03-16T14:38:45,7,0,0
6081,03/16/2020,Hawaii,US,2020-03-16T02:53:12,7,0,0
6082,03/16/2020,Montana,US,2020-03-15T18:20:19,7,0,0
6083,03/16/2020,,Ukraine,2020-03-16T21:13:17,7,1,0
6084,03/16/2020,New Brunswick,Canada,2020-03-16T02:53:12,6,0,0
6085,03/16/2020,,Ghana,2020-03-15T18:20:18,6,0,0
6086,03/16/2020,,Guadeloupe,2020-03-16T14:38:45,6,0,0
6087,03/16/2020,,Honduras,2020-03-16T14:38:45,6,0,0
6088,03/16/2020,Missouri,US,2020-03-16T17:13:23,6,0,0
6089,03/16/2020,Channel Islands,UK,2020-03-16T14:38:45,6,0,0
6090,03/16/2020,,Uzbekistan,2020-03-16T14:38:45,6,0,0
6091,03/16/2020,Nova Scotia,Canada,2020-03-16T17:53:03,5,0,0
6092,03/16/2020,,Ethiopia,2020-03-16T14:38:45,5,0,0
6093,03/16/2020,French Guiana,France,2020-03-16T14:38:45,5,0,0
6094,03/16/2020,,Rwanda,2020-03-16T01:33:03,5,0,0
6095,03/16/2020,Idaho,US,2020-03-15T18:20:19,5,0,0
6096,03/16/2020,Puerto Rico,US,2020-03-16T00:22:11,5,0,0
6097,03/16/2020,,Cameroon,2020-03-16T02:33:08,4,0,0
6098,03/16/2020,,Cuba,2020-03-13T23:53:02,4,0,0
6099,03/16/2020,,Guyana,2020-03-15T18:20:19,4,1,0
6100,03/16/2020,,Liechtenstein,2020-03-14T20:53:02,4,0,0
6101,03/16/2020,,Trinidad and Tobago,2020-03-16T14:38:45,4,0,0
6102,03/16/2020,French Polynesia,France,2020-03-15T18:20:19,3,0,0
6103,03/16/2020,Guadeloupe,France,2020-03-16T14:38:45,3,0,0
6104,03/16/2020,Saint Barthelemy,France,2020-03-16T14:38:45,3,0,0
6105,03/16/2020,,Guam,2020-03-16T02:13:16,3,0,0
6106,03/16/2020,,Kenya,2020-03-16T00:22:11,3,0,0
6107,03/16/2020,,Puerto Rico,2020-03-16T14:38:45,3,0,0
6108,03/16/2020,,Seychelles,2020-03-16T01:13:13,3,0,0
6109,03/16/2020,Guam,US,2020-03-15T18:20:19,3,0,0
6110,03/16/2020,Wyoming,US,2020-03-15T02:53:03,3,0,0
6111,03/16/2020,,Andorra,2020-03-16T02:33:08,2,0,1
6112,03/16/2020,,Aruba,2020-03-13T23:53:03,2,0,0
6113,03/16/2020,Australian Capital Territory,Australia,2020-03-16T14:38:46,2,0,0
6114,03/16/2020,Grand Princess,Canada,2020-03-16T00:22:11,2,0,0
6115,03/16/2020,,Congo (Kinshasa),2020-03-13T22:22:02,2,0,0
6116,03/16/2020,St Martin,France,2020-03-14T16:33:03,2,0,0
6117,03/16/2020,,Guatemala,2020-03-16T14:38:45,2,1,0
6118,03/16/2020,,Jersey,2020-03-14T16:33:03,2,0,0
6119,03/16/2020,,Kosovo,2020-03-15T18:20:19,2,0,0
6120,03/16/2020,,Namibia,2020-03-14T16:33:03,2,0,0
6121,03/16/2020,,Nigeria,2020-03-13T22:22:02,2,0,0
6122,03/16/2020,,Saint Lucia,2020-03-16T00:22:11,2,0,0
6123,03/16/2020,,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0
6124,03/16/2020,Northern Territory,Australia,2020-03-14T01:53:03,1,0,0
6125,03/16/2020,,Benin,2020-03-16T14:38:46,1,0,0
6126,03/16/2020,,Bhutan,2020-03-13T22:22:02,1,0,0
6127,03/16/2020,Newfoundland and Labrador,Canada,2020-03-15T02:13:21,1,0,0
6128,03/16/2020,Prince Edward Island,Canada,2020-03-15T02:13:21,1,0,0
6129,03/16/2020,,Central African Republic,2020-03-16T03:33:03,1,0,0
6130,03/16/2020,Tibet,Mainland China,2020-03-11T02:18:14,1,0,1
6131,03/16/2020,,Congo (Brazzaville),2020-03-16T14:38:45,1,0,0
6132,03/16/2020,,Ivory Coast,2020-03-13T22:22:02,1,0,0
6133,03/16/2020,,Equatorial Guinea,2020-03-15T06:41:54,1,0,0
6134,03/16/2020,,Eswatini,2020-03-15T06:41:54,1,0,0
6135,03/16/2020,Mayotte,France,2020-03-16T14:38:45,1,0,0
6136,03/16/2020,,Gabon,2020-03-14T13:33:04,1,0,0
6137,03/16/2020,,Greenland,2020-03-16T16:53:06,1,0,0
6138,03/16/2020,,Guernsey,2020-03-13T22:22:03,1,0,0
6139,03/16/2020,,Guinea,2020-03-15T06:41:54,1,0,0
6140,03/16/2020,,Holy See,2020-03-13T22:22:02,1,0,0
6141,03/16/2020,,Liberia,2020-03-16T14:38:46,1,0,0
6142,03/16/2020,,Mauritania,2020-03-15T18:20:19,1,0,0
6143,03/16/2020,,Mayotte,2020-03-16T14:38:45,1,0,0
6144,03/16/2020,,Mongolia,2020-03-13T22:22:02,1,0,0
6145,03/16/2020,,Nepal,2020-03-13T22:22:03,1,0,1
6146,03/16/2020,Curacao,Netherlands,2020-03-16T00:22:11,1,0,0
6147,03/16/2020,,Republic of the Congo,2020-03-16T03:33:03,1,0,0
6148,03/16/2020,,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0
6149,03/16/2020,,Somalia,2020-03-16T14:38:46,1,0,0
6150,03/16/2020,,Sudan,2020-03-14T01:13:32,1,1,0
6151,03/16/2020,,Suriname,2020-03-14T16:33:03,1,0,0
6152,03/16/2020,,Tanzania,2020-03-16T14:38:45,1,0,0
6153,03/16/2020,,The Bahamas,2020-03-16T03:33:03,1,0,0
6154,03/16/2020,,Togo,2020-03-13T22:22:02,1,0,0
6155,03/16/2020,Alaska,US,2020-03-13T14:53:03,1,0,0
6156,03/16/2020,North Dakota,US,2020-03-12T09:33:03,1,0,0
6157,03/16/2020,Virgin Islands,US,2020-03-16T00:22:11,1,0,0
6158,03/16/2020,Cayman Islands,UK,2020-03-16T14:53:04,1,1,0
6159,03/16/2020,Gibraltar,UK,2020-03-14T16:33:03,1,0,1
6160,03/16/2020,Diamond Princess cruise ship,Australia,2020-03-14T02:33:04,0,0,0
6161,03/16/2020,West Virginia,US,2020-03-10T02:33:04,0,0,0
6162,03/16/2020,,occupied Palestinian territory,2020-03-11T20:53:02,0,0,0
6163,03/17/2020,Hubei,Mainland China,2020-03-17T11:53:10,67799,3111,56003
6164,03/17/2020,,Italy,2020-03-17T18:33:02,31506,2503,2941
6165,03/17/2020,,Iran,2020-03-17T15:13:09,16169,988,5389
6166,03/17/2020,,Spain,2020-03-17T20:53:02,11748,533,1028
6167,03/17/2020,,Germany,2020-03-17T18:53:02,9257,24,67
6168,03/17/2020,,South Korea,2020-03-17T10:33:03,8320,81,1407
6169,03/17/2020,France,France,2020-03-17T19:13:08,7652,148,12
6170,03/17/2020,,Switzerland,2020-03-17T16:33:04,2700,27,4
6171,03/17/2020,United Kingdom,UK,2020-03-17T15:13:09,1950,55,52
6172,03/17/2020,New York,US,2020-03-17T22:53:03,1706,13,0
6173,03/17/2020,Netherlands,Netherlands,2020-03-17T15:13:11,1705,43,2
6174,03/17/2020,,Norway,2020-03-17T19:53:02,1463,3,1
6175,03/17/2020,Guangdong,Mainland China,2020-03-17T01:53:03,1364,8,1307
6176,03/17/2020,,Austria,2020-03-17T15:33:06,1332,3,1
6177,03/17/2020,Henan,Mainland China,2020-03-14T09:53:08,1273,22,1250
6178,03/17/2020,,Belgium,2020-03-17T15:33:06,1243,10,1
6179,03/17/2020,Zhejiang,Mainland China,2020-03-17T02:13:21,1232,1,1216
6180,03/17/2020,,Sweden,2020-03-17T15:33:06,1190,7,1
6181,03/17/2020,Washington,US,2020-03-17T23:33:03,1076,55,1
6182,03/17/2020,Hunan,Mainland China,2020-03-14T08:33:03,1018,4,1014
6183,03/17/2020,Anhui,Mainland China,2020-03-11T02:18:14,990,6,984
6184,03/17/2020,Denmark,Denmark,2020-03-17T16:33:04,977,4,1
6185,03/17/2020,Jiangxi,Mainland China,2020-03-12T02:13:04,935,1,934
6186,03/17/2020,,Japan,2020-03-17T16:53:04,878,29,144
6187,03/17/2020,Shandong,Mainland China,2020-03-17T00:33:02,761,7,746
6188,03/17/2020,California,US,2020-03-17T22:53:03,698,12,6
6189,03/17/2020,Diamond Princess cruise ship,Others,2020-03-13T14:13:25,696,7,325
6190,03/17/2020,,Malaysia,2020-03-17T15:33:06,673,2,49
6191,03/17/2020,Jiangsu,Mainland China,2020-03-15T01:53:02,631,0,631
6192,03/17/2020,Chongqing,Mainland China,2020-03-15T03:53:04,576,6,570
6193,03/17/2020,Sichuan,Mainland China,2020-03-17T08:33:02,540,3,520
6194,03/17/2020,Heilongjiang,Mainland China,2020-03-17T01:33:02,482,13,456
6195,03/17/2020,Beijing,Mainland China,2020-03-17T10:53:03,456,8,369
6196,03/17/2020,,Portugal,2020-03-17T15:33:06,448,1,3
6197,03/17/2020,,Qatar,2020-03-16T15:13:09,439,0,4
6198,03/17/2020,,Czech Republic,2020-03-17T15:33:06,396,0,3
6199,03/17/2020,,Greece,2020-03-17T16:33:04,387,5,8
6200,03/17/2020,Shanghai,Mainland China,2020-03-17T02:13:20,358,3,325
6201,03/17/2020,,Israel,2020-03-17T20:53:02,337,0,11
6202,03/17/2020,,Brazil,2020-03-17T15:33:06,321,1,2
6203,03/17/2020,,Finland,2020-03-17T12:33:06,321,0,10
6204,03/17/2020,Hebei,Mainland China,2020-03-13T11:09:03,318,6,310
6205,03/17/2020,Fujian,Mainland China,2020-03-11T02:18:14,296,1,295
6206,03/17/2020,,Slovenia,2020-03-17T16:53:04,275,1,0
6207,03/17/2020,New Jersey,US,2020-03-17T20:13:22,267,3,1
6208,03/17/2020,,Singapore,2020-03-17T15:33:06,266,0,114
6209,03/17/2020,Guangxi,Mainland China,2020-03-17T00:33:02,253,2,248
6210,03/17/2020,Shaanxi,Mainland China,2020-03-17T10:53:03,246,3,236
6211,03/17/2020,,Poland,2020-03-17T20:53:02,238,5,13
6212,03/17/2020,,Pakistan,2020-03-17T15:33:06,236,0,2
6213,03/17/2020,,Bahrain,2020-03-17T03:13:15,228,1,81
6214,03/17/2020,,Estonia,2020-03-17T10:33:03,225,0,1
6215,03/17/2020,,Ireland,2020-03-17T02:53:03,223,2,5
6216,03/17/2020,,Iceland,2020-03-17T15:33:06,220,1,0
6217,03/17/2020,Massachusetts,US,2020-03-17T22:53:02,218,0,1
6218,03/17/2020,Florida,US,2020-03-17T23:33:02,216,6,0
6219,03/17/2020,New South Wales,Australia,2020-03-17T12:33:07,210,4,4
6220,03/17/2020,,Chile,2020-03-17T15:33:06,201,0,0
6221,03/17/2020,,Egypt,2020-03-17T18:13:10,196,4,32
6222,03/17/2020,Louisiana,US,2020-03-17T22:53:03,196,4,0
6223,03/17/2020,,Philippines,2020-03-17T10:33:03,187,12,5
6224,03/17/2020,Ontario,Canada,2020-03-17T16:53:04,185,1,5
6225,03/17/2020,,Romania,2020-03-17T10:33:03,184,0,16
6226,03/17/2020,,Thailand,2020-03-17T10:33:03,177,1,41
6227,03/17/2020,Yunnan,Mainland China,2020-03-16T23:53:02,176,2,172
6228,03/17/2020,,Indonesia,2020-03-17T10:33:03,172,5,8
6229,03/17/2020,,Saudi Arabia,2020-03-17T17:53:03,171,0,6
6230,03/17/2020,Hainan,Mainland China,2020-03-16T14:38:45,168,6,161
6231,03/17/2020,Hong Kong,Hong Kong,2020-03-17T10:13:11,162,4,88
6232,03/17/2020,Illinois,US,2020-03-17T22:53:03,161,1,2
6233,03/17/2020,Colorado,US,2020-03-17T22:53:03,160,2,0
6234,03/17/2020,,Iraq,2020-03-17T15:33:06,154,11,32
6235,03/17/2020,Guizhou,Mainland China,2020-03-17T07:33:03,147,2,144
6236,03/17/2020,Georgia,US,2020-03-17T20:13:22,146,1,0
6237,03/17/2020,,India,2020-03-17T15:33:06,142,3,14
6238,03/17/2020,,Luxembourg,2020-03-17T15:33:06,140,1,0
6239,03/17/2020,Tianjin,Mainland China,2020-03-15T18:20:18,136,3,133
6240,03/17/2020,Gansu,Mainland China,2020-03-15T18:20:18,133,2,91
6241,03/17/2020,Shanxi,Mainland China,2020-03-13T11:09:03,133,0,133
6242,03/17/2020,,Kuwait,2020-03-17T10:53:03,130,0,9
6243,03/17/2020,Liaoning,Mainland China,2020-03-17T12:13:13,125,1,120
6244,03/17/2020,,Lebanon,2020-03-17T10:53:03,120,3,3
6245,03/17/2020,,Peru,2020-03-17T15:53:12,117,0,1
6246,03/17/2020,,Russia,2020-03-17T15:53:12,114,0,8
6247,03/17/2020,Pennsylvania,US,2020-03-17T23:13:10,112,0,0
6248,03/17/2020,Texas,US,2020-03-17T20:13:22,110,1,0
6249,03/17/2020,,San Marino,2020-03-16T01:33:03,109,7,4
6250,03/17/2020,British Columbia,Canada,2020-03-16T19:13:13,103,4,4
6251,03/17/2020,,United Arab Emirates,2020-03-16T00:22:11,98,0,23
6252,03/17/2020,Victoria,Australia,2020-03-17T12:53:09,94,0,8
6253,03/17/2020,Jilin,Mainland China,2020-03-16T00:22:10,93,1,92
6254,03/17/2020,,Mexico,2020-03-17T10:53:03,82,0,4
6255,03/17/2020,,Armenia,2020-03-17T19:33:02,78,0,1
6256,03/17/2020,Queensland,Australia,2020-03-17T12:33:07,78,0,8
6257,03/17/2020,,Taiwan,2020-03-17T08:13:11,77,1,22
6258,03/17/2020,Xinjiang,Mainland China,2020-03-11T02:18:14,76,3,73
6259,03/17/2020,Inner Mongolia,Mainland China,2020-03-16T14:38:45,75,1,73
6260,03/17/2020,Ningxia,Mainland China,2020-03-16T14:38:45,75,0,75
6261,03/17/2020,Alberta,Canada,2020-03-17T03:13:18,74,0,0
6262,03/17/2020,Quebec,Canada,2020-03-17T19:33:03,74,0,0
6263,03/17/2020,Tennessee,US,2020-03-17T23:13:10,74,0,0
6264,03/17/2020,,Slovakia,2020-03-17T02:13:34,72,0,0
6265,03/17/2020,Wisconsin,US,2020-03-17T20:13:22,72,0,1
6266,03/17/2020,,Panama,2020-03-17T10:53:03,69,1,0
6267,03/17/2020,,Argentina,2020-03-17T15:53:12,68,2,3
6268,03/17/2020,Connecticut,US,2020-03-17T23:13:10,68,0,0
6269,03/17/2020,,Bulgaria,2020-03-17T10:53:03,67,2,0
6270,03/17/2020,Ohio,US,2020-03-17T20:53:02,67,0,0
6271,03/17/2020,Virginia,US,2020-03-17T20:13:22,67,2,0
6272,03/17/2020,Oregon,US,2020-03-17T23:13:10,66,1,0
6273,03/17/2020,,Vietnam,2020-03-17T15:53:12,66,0,16
6274,03/17/2020,,Colombia,2020-03-17T15:53:12,65,0,1
6275,03/17/2020,,Croatia,2020-03-17T10:53:03,65,0,4
6276,03/17/2020,,Serbia,2020-03-17T11:13:18,65,0,1
6277,03/17/2020,Michigan,US,2020-03-17T20:53:02,65,0,0
6278,03/17/2020,North Carolina,US,2020-03-17T23:13:10,64,0,0
6279,03/17/2020,,South Africa,2020-03-16T14:38:45,62,0,0
6280,03/17/2020,,Algeria,2020-03-17T03:13:15,60,4,12
6281,03/17/2020,Maryland,US,2020-03-17T16:13:14,60,0,3
6282,03/17/2020,Minnesota,US,2020-03-17T17:53:03,60,0,0
6283,03/17/2020,,Ecuador,2020-03-17T03:13:15,58,2,0
6284,03/17/2020,,Brunei,2020-03-17T15:53:12,56,0,0
6285,03/17/2020,Nevada,US,2020-03-17T23:33:02,56,1,0
6286,03/17/2020,,Albania,2020-03-17T15:53:12,55,1,0
6287,03/17/2020,Utah,US,2020-03-17T20:53:02,51,0,0
6288,03/17/2020,,Hungary,2020-03-17T11:13:29,50,1,2
6289,03/17/2020,,Latvia,2020-03-17T11:13:29,49,0,1
6290,03/17/2020,Faroe Islands,Denmark,2020-03-17T10:13:13,47,0,0
6291,03/17/2020,,Turkey,2020-03-17T22:13:16,47,1,0
6292,03/17/2020,Diamond Princess cruise ship,US,2020-03-16T16:53:06,47,0,0
6293,03/17/2020,South Carolina,US,2020-03-17T23:13:10,47,1,0
6294,03/17/2020,,Cyprus,2020-03-17T03:13:15,46,0,0
6295,03/17/2020,,Sri Lanka,2020-03-17T15:53:12,44,0,1
6296,03/17/2020,,Costa Rica,2020-03-17T03:13:15,41,0,0
6297,03/17/2020,,Andorra,2020-03-17T20:53:02,39,0,1
6298,03/17/2020,Alabama,US,2020-03-17T23:13:10,39,0,0
6299,03/17/2020,,Malta,2020-03-17T15:53:12,38,0,2
6300,03/17/2020,,Morocco,2020-03-17T15:53:12,38,2,1
6301,03/17/2020,,Belarus,2020-03-16T14:38:45,36,0,3
6302,03/17/2020,,Georgia,2020-03-17T11:13:29,34,0,1
6303,03/17/2020,,Jordan,2020-03-17T11:13:29,34,0,1
6304,03/17/2020,,Cambodia,2020-03-17T15:53:13,33,0,1
6305,03/17/2020,,Kazakhstan,2020-03-17T15:53:12,33,0,0
6306,03/17/2020,,Venezuela,2020-03-17T11:33:05,33,0,0
6307,03/17/2020,Maine,US,2020-03-17T17:53:03,32,0,0
6308,03/17/2020,Western Australia,Australia,2020-03-17T12:53:09,31,1,0
6309,03/17/2020,,Moldova,2020-03-17T15:53:12,30,0,1
6310,03/17/2020,Indiana,US,2020-03-17T23:13:10,30,2,0
6311,03/17/2020,South Australia,Australia,2020-03-16T14:38:46,29,0,3
6312,03/17/2020,,Uruguay,2020-03-17T02:13:54,29,0,0
6313,03/17/2020,,Azerbaijan,2020-03-17T11:53:10,28,1,6
6314,03/17/2020,,Bosnia and Herzegovina,2020-03-17T15:53:12,26,0,2
6315,03/17/2020,,North Macedonia,2020-03-17T11:53:10,26,0,1
6316,03/17/2020,,Senegal,2020-03-17T12:33:06,26,0,2
6317,03/17/2020,Kentucky,US,2020-03-17T23:33:02,26,1,1
6318,03/17/2020,New Hampshire,US,2020-03-17T23:13:10,26,0,0
6319,03/17/2020,,Lithuania,2020-03-17T18:53:02,25,0,1
6320,03/17/2020,,Oman,2020-03-17T11:53:10,24,0,9
6321,03/17/2020,,Tunisia,2020-03-17T11:53:10,24,0,0
6322,03/17/2020,Iowa,US,2020-03-16T23:53:03,23,0,0
6323,03/17/2020,New Mexico,US,2020-03-17T23:13:10,23,0,0
6324,03/17/2020,Rhode Island,US,2020-03-17T20:53:02,23,0,0
6325,03/17/2020,,Afghanistan,2020-03-17T11:53:10,22,0,1
6326,03/17/2020,Arkansas,US,2020-03-16T17:13:23,22,0,0
6327,03/17/2020,District of Columbia,US,2020-03-16T23:53:03,22,0,0
6328,03/17/2020,,Dominican Republic,2020-03-17T08:13:22,21,1,0
6329,03/17/2020,Grand Princess,US,2020-03-17T20:53:02,21,0,0
6330,03/17/2020,Mississippi,US,2020-03-17T17:53:03,21,0,0
6331,03/17/2020,Nebraska,US,2020-03-17T17:53:03,21,0,0
6332,03/17/2020,Arizona,US,2020-03-17T23:13:10,20,0,1
6333,03/17/2020,Oklahoma,US,2020-03-17T17:53:03,19,0,0
6334,03/17/2020,Qinghai,Mainland China,2020-03-11T02:18:14,18,0,18
6335,03/17/2020,,Guadeloupe,2020-03-17T10:53:03,18,0,0
6336,03/17/2020,Kansas,US,2020-03-17T23:13:10,18,1,0
6337,03/17/2020,,Martinique,2020-03-17T10:53:03,16,1,0
6338,03/17/2020,Delaware,US,2020-03-17T23:33:02,16,0,0
6339,03/17/2020,,Burkina Faso,2020-03-16T14:38:45,15,0,0
6340,03/17/2020,,Ukraine,2020-03-17T19:33:02,14,2,0
6341,03/17/2020,,Maldives,2020-03-15T18:20:18,13,0,0
6342,03/17/2020,Macau,Macau,2020-03-17T04:32:18,12,0,10
6343,03/17/2020,,Jamaica,2020-03-17T12:13:16,12,0,2
6344,03/17/2020,,New Zealand,2020-03-17T11:53:10,12,0,0
6345,03/17/2020,Vermont,US,2020-03-16T17:13:23,12,0,0
6346,03/17/2020,,Bolivia,2020-03-16T14:38:45,11,0,0
6347,03/17/2020,,French Guiana,2020-03-16T14:38:46,11,0,0
6348,03/17/2020,Missouri,US,2020-03-17T23:33:02,11,0,0
6349,03/17/2020,South Dakota,US,2020-03-17T23:33:02,11,1,0
6350,03/17/2020,Wyoming,US,2020-03-17T23:53:03,11,0,0
6351,03/17/2020,,Bangladesh,2020-03-17T12:13:16,10,0,3
6352,03/17/2020,,Cameroon,2020-03-17T15:53:13,10,0,0
6353,03/17/2020,Hawaii,US,2020-03-17T17:33:03,10,0,0
6354,03/17/2020,,Uzbekistan,2020-03-17T12:13:16,10,0,0
6355,03/17/2020,Reunion,France,2020-03-17T11:13:29,9,0,0
6356,03/17/2020,,Paraguay,2020-03-17T12:13:16,9,0,0
6357,03/17/2020,,Reunion,2020-03-17T07:15:25,9,0,0
6358,03/17/2020,Montana,US,2020-03-17T17:33:03,9,0,0
6359,03/17/2020,Grand Princess,Canada,2020-03-17T03:13:18,8,0,0
6360,03/17/2020,Manitoba,Canada,2020-03-17T19:33:03,8,0,0
6361,03/17/2020,New Brunswick,Canada,2020-03-17T19:33:03,8,0,0
6362,03/17/2020,,Honduras,2020-03-17T12:13:16,8,0,0
6363,03/17/2020,Idaho,US,2020-03-17T23:33:02,8,0,0
6364,03/17/2020,Tasmania,Australia,2020-03-16T14:38:46,7,0,0
6365,03/17/2020,Nova Scotia,Canada,2020-03-17T19:33:03,7,0,0
6366,03/17/2020,Saskatchewan,Canada,2020-03-16T20:13:20,7,0,0
6367,03/17/2020,French Guiana,France,2020-03-17T07:33:03,7,0,0
6368,03/17/2020,,Ghana,2020-03-17T19:33:02,7,0,0
6369,03/17/2020,,Guyana,2020-03-17T10:53:03,7,1,0
6370,03/17/2020,,Liechtenstein,2020-03-17T12:13:16,7,0,0
6371,03/17/2020,,Monaco,2020-03-16T14:38:45,7,0,0
6372,03/17/2020,,Rwanda,2020-03-17T02:33:10,7,0,0
6373,03/17/2020,Guadeloupe,France,2020-03-17T07:33:03,6,0,0
6374,03/17/2020,,Guatemala,2020-03-17T12:13:16,6,1,0
6375,03/17/2020,Channel Islands,UK,2020-03-16T14:38:45,6,0,0
6376,03/17/2020,,Ivory Coast,2020-03-17T14:33:05,5,0,1
6377,03/17/2020,,Cuba,2020-03-17T15:53:13,5,0,0
6378,03/17/2020,,Ethiopia,2020-03-16T14:38:45,5,0,0
6379,03/17/2020,,Mongolia,2020-03-17T15:53:13,5,0,0
6380,03/17/2020,,Trinidad and Tobago,2020-03-17T15:53:13,5,0,0
6381,03/17/2020,Puerto Rico,US,2020-03-16T00:22:11,5,0,0
6382,03/17/2020,,Seychelles,2020-03-17T12:33:06,4,0,0
6383,03/17/2020,,Aruba,2020-03-17T12:33:07,3,0,0
6384,03/17/2020,Newfoundland and Labrador,Canada,2020-03-17T17:53:03,3,0,0
6385,03/17/2020,,Congo (Kinshasa),2020-03-17T12:33:06,3,0,0
6386,03/17/2020,French Polynesia,France,2020-03-15T18:20:19,3,0,0
6387,03/17/2020,Saint Barthelemy,France,2020-03-16T14:38:45,3,0,0
6388,03/17/2020,,Guam,2020-03-16T02:13:16,3,0,0
6389,03/17/2020,,Kenya,2020-03-16T00:22:11,3,0,0
6390,03/17/2020,Curacao,Netherlands,2020-03-17T12:33:07,3,0,0
6391,03/17/2020,,Nigeria,2020-03-17T12:33:06,3,0,0
6392,03/17/2020,Alaska,US,2020-03-17T17:33:03,3,0,0
6393,03/17/2020,Guam,US,2020-03-15T18:20:19,3,0,0
6394,03/17/2020,North Dakota,US,2020-03-17T23:33:02,3,0,0
6395,03/17/2020,Gibraltar,UK,2020-03-17T02:53:03,3,0,1
6396,03/17/2020,Australian Capital Territory,Australia,2020-03-16T14:38:46,2,0,0
6397,03/17/2020,,Barbados,2020-03-17T16:13:14,2,0,0
6398,03/17/2020,St Martin,France,2020-03-14T16:33:03,2,0,0
6399,03/17/2020,,Kosovo,2020-03-15T18:20:19,2,0,0
6400,03/17/2020,,Montenegro,2020-03-17T21:33:02,2,0,0
6401,03/17/2020,,Namibia,2020-03-14T16:33:03,2,0,0
6402,03/17/2020,,Saint Lucia,2020-03-17T04:32:19,2,0,0
